Japan,1979,20,20,99,99,62.2,62.2,1.38,0.46,25.36,28.76,39.27142857,99,13665,58456000,2.34E-04
Japan,1984,20,20,99,99,57.3,57.3,0.98,0.326666667,25.72666667,29.46,39.62857143,99,19198,60690000,3.16E-04
Japan,1985,20,20,99,99,60,60.05,0.9,0.3,25.8,29.6,39.7,103.5,17877,61044000,2.93E-04
Japan,1986,20,20,99,99,62.7,62.8,0.88,0.3,25.99,29.71,39.9,103.5,17707,61351000,2.89E-04
Japan,1987,20,20,99,99,56.6,64.5,0.86,0.3,26.18,29.82,40,103.5,17558,61615000,2.85E-04
Japan,1988,20,20,99,99,51.7,56.3,0.84,0.3,26.37,29.93,40.1,103.5,17334,61850000,2.80E-04
Japan,1989,20,20,99,99,52.1,57.1,0.82,0.3,26.56,30.04,40.5,103.6,17198,62076000,2.77E-04
Japan,1990,20,20,99,99,52.5,57.9,0.8,0.3,26.75,30.15,40.6,103.7,17496,62306000,2.81E-04
Japan,1991,20,20,99,99,54.75,60.95,0.78,0.3,26.94,30.26,40.8,103.7,18443,62547000,2.95E-04
Japan,1992,20,20,99,99,57,64,0.76,0.3,27.13,30.37,40.7,103.7,18394,62794000,2.93E-04
Japan,1993,20,20,99,99,54.9,61.3,0.74,0.3,27.32,30.48,40.5,103.7,17452,63039000,2.77E-04
Japan,1994,20,20,99,99,52.8,58.6,0.72,0.3,27.51,30.59,40.5,103.9,17095,63269000,2.70E-04
Japan,1995,20,20,99,99,51.7,57.6,0.7,0.3,27.7,30.7,40.5,103.9,16112,63473000,2.54E-04
Japan,1996,20,20,99,99,50.6,56.6,0.71,0.31,27.87,30.74,40.5,104.1,15621,63648000,2.45E-04
Japan,1997,20,20,99,99,50.7,60.4,0.72,0.32,28.04,30.78,40.6,104.2,16634,63799000,2.61E-04
Japan,1998,20,20,99,99,48,54.1,0.73,0.33,28.21,30.82,40.7,104.3,17501,63937000,2.74E-04
Japan,1999,20,20,99,99,48.15,55,0.74,0.34,28.38,30.86,40.6,104.4,18253,64075000,2.85E-04
Japan,2000,20,20,99,99,48.3,55.9,0.75,0.35,28.55,30.9,40.6,104.3,19772,64224000,3.08E-04
Japan,2001,20,20,99,99,47.325,54.925,0.76,0.36,28.72,30.94,40.8,104.5,20965,64388000,3.26E-04
Japan,2002,20,20,99,99,46.35,53.95,0.77,0.37,28.89,30.98,40.7,104.6,21401,64560000,3.31E-04
Japan,2003,20,20,99,99,45.375,52.975,0.78,0.38,29.06,31.02,40.9,104.8,19581,64733000,3.02E-04
Japan,2004,20,20,99,99,44.4,52,0.79,0.39,29.23,31.06,41,104.9,18591,64891000,2.86E-04
Japan,2005,20,20,99,99,44.4,54.3,0.8,0.4,29.4,31.1,41.1,104.7,16573,65023000,2.55E-04
Japan,2006,20,20,99,99,44.94909091,54.93272727,0.76,0.38,29.46,31.12,41.2,100,15974,65127000,2.45E-04
Japan,2010,20,20,99,99,47.14545455,57.46363636,0.6,0.3,29.7,31.2,41.48571429,100,14780,65318000,2.26E-04
Jordan,1976,18,18,83.49067859,95.48664322,17.4,25.2,21.87,1.448,21.18,25.576,33.8952381,92.816,7962,983000,0.008099695
Jordan,1979,18,18,84.83279338,95.79214461,19.43571429,28.37142857,20.5,1.4,21.5,25.9,17.27142857,90.56,8227,1057000,0.007783349
Kazakhstan,1987,18,18,99,99,57.62828283,66.20383838,9.24,1.6,22.26,24.5,46.7,106.9,28567,8168000,0.003497429
Kazakhstan,1988,18,18,99,99,44.44545455,64.44545455,9.07,1.55,22.33,24.55,46.6,106.6,29977,8254000,0.003631815
Kazakhstan,1989,18,18,99.72571804,99.69771191,44.68181818,63.68181818,8.9,1.5,22.4,24.6,46.5,106.4,33215,8316000,0.003994108
Kazakhstan,1990,18,18,99.74061647,99.70954324,44.91818182,62.91818182,9.65,1.49,22.23333333,24.75,46.4,106.5,36493,8342000,0.00437461
Kazakhstan,1991,18,18,99.75551489,99.72137456,45.15454545,62.15454545,10.4,1.48,22.06666667,24.9,46.5,106,38706,8332000,0.004645463
Kazakhstan,1992,18,18,99.77041332,99.73320588,45.39090909,61.39090909,11.15,1.47,21.9,25.05,46.6,105.9,37802,8289000,0.004560502
Kazakhstan,1993,18,18,99.78531174,99.74503721,45.62727273,60.62727273,11.9,1.46,21.73333333,25.2,46.8,105.7,38694,8219000,0.004707872
Kazakhstan,1994,18,18,99.80021017,99.75686854,45.86363636,59.86363636,12.65,1.45,21.56666667,25.35,47,106.3,39981,8132000,0.004916503
Kazakhstan,1995,18,18,99.8151086,99.76869986,46.1,59.1,13.4,1.44,21.4,25.5,47.3,106.9,36096,8036000,0.004491787
Kazakhstan,1996,18,18,99.83000702,99.78053119,47.75,60.85,11.9,1.43,21.9,25.65,47.6,105.7,32014,7930000,0.004037074
Kazakhstan,1997,18,18,99.84490545,99.79236251,49.4,62.6,10.4,1.42,22.4,25.8,48,107.4,27791,7819000,0.003554291
Kazakhstan,1998,18,18,99.85980387,99.80419383,51.05,64.35,8.9,1.41,22.9,25.95,48.4,107.5,25621,7714000,0.003321364
Kazakhstan,1999,18,18,99.8747023,99.81602516,52.7,66.1,7.4,1.4,23.4,26.1,48.7,107.6,22882,7632000,0.002998166
Kazakhstan,2000,18,18,99.87068331,99.81481362,52.12857143,63.9,7.11,1.35,23.57,26.3,49,108.5,21619,7585000,0.002850231
Kazakhstan,2001,18,18,99.86666432,99.81360208,51.55714286,61.7,6.82,1.3,23.74,26.5,49.3,107.6,20341,7579000,0.002683863
Kazakhstan,2002,18,18,99.86264533,99.81239053,50.98571429,59.5,6.53,1.25,23.91,26.7,49.5,107.6,19092,7611000,0.002508475
Kazakhstan,2003,18,18,99.85862634,99.81117899,50.41428571,57.3,6.24,1.2,24.08,26.9,49.4,107.7,19744,7671000,0.00257385
Kazakhstan,2004,18,18,99.85460735,99.80996745,49.84285714,55.1,5.95,1.15,24.25,27.1,49.7,107.7,21068,7745000,0.002720207
Kazakhstan,2005,18,18,99.85058836,99.80875591,49.27142857,52.9,5.66,1.1,24.42,27.3,49.9,109.1,20807,7824000,0.002659381
Kazakhstan,2006,18,18,99.84656937,99.80754437,48.7,50.7,5.37,1.05,24.59,27.5,50,100,21460,7902000,0.002715768
Kazakhstan,2007,18,18,99.84255038,99.80633282,48.93636364,49.93636364,5.08,1,24.76,27.7,50.14761905,100,22112,7984000,0.002769539
Korea Rep,1979,16,18,98.88076298,99.2,43.1,54.5,1.7,0.18,24.14,27.56,36.4,97.79,32882,18407000,0.001786386
Korea Rep,1982,16,18,99.50880206,99.2,47.4,57.7,1.3,0.14,24.42,27.68,36.9,98.045,29077,19328000,0.001504398
Korea Rep,1985,16,18,87.00397956,99.2,59.4,70.4,0.9,0.1,24.7,27.8,37.4,98.3,20949,20254000,0.001034314
Korea Rep,1986,16,18,87.19940542,99.2,62.96666667,72.63333333,0.89,0.11,24.84,27.95,38.1,98.4,18397,20528000,8.96E-04
Korea Rep,1987,16,18,87.19940542,99.2,66.53333333,74.86666667,0.88,0.12,24.98,28.1,39.1,98.5,14959,20782000,7.20E-04
Korea Rep,1988,16,18,81.26651494,99.2,70.1,77.1,0.87,0.13,25.12,28.25,39.1,98.6,12359,21020000,5.88E-04
Korea Rep,1989,16,18,91.35373479,99.2,69.9,77.86666667,0.86,0.14,25.26,28.4,39.4,98.7,9566,21241000,4.50E-04
Korea Rep,1990,16,18,87.21271316,99.2,69.7,78.63333333,0.85,0.15,25.4,28.55,39.3,98.8,8764,21449000,4.09E-04
Korea Rep,1991,16,18,87.88572826,99.2,69.5,79.4,0.84,0.16,25.54,28.7,39.1,98.8,8695,21644000,4.02E-04
Korea Rep,1992,16,18,88.55874336,99.2,68.6,78.73333333,0.83,0.17,25.68,28.85,39,98.7,9087,21824000,4.16E-04
Korea Rep,1993,16,18,89.23175845,99.2,67.7,78.06666667,0.82,0.18,25.82,29,39,98.7,8608,21992000,3.91E-04
Korea Rep,1996,16,18,91.53923879,99.2,68.6,79.46666667,0.78,0.22,26.3,29.5,39.8,98.6,6425,22427000,2.86E-04
Korea Rep,1997,16,18,92.38269899,99.2,69.5,80.5,0.76,0.24,26.5,29.7,40.3,98.5,11966,22553000,5.31E-04
Korea Rep,1998,16,18,93.22615919,99.2,69.1,80.1,0.74,0.26,26.7,29.9,39.3,98.7,11232,22673000,4.95E-04
Korea Rep,1999,16,18,94.06961939,99.2,68.7,79.7,0.72,0.28,26.9,30.1,39.7,98.7,10210,22792000,4.48E-04
Korea Rep,2000,16,18,94.9130796,99.2,68.3,79.3,0.7,0.3,27.1,30.3,40.3,99.5,9218,22913000,4.02E-04
Korea Rep,2001,16,18,95.7565398,99.2,68.7,81.03333333,0.64,0.28,27.44,30.64,40.6,98.6,7753,23037000,3.37E-04
