108258.383579,1
101194.983276,1
100156.031247,1
99213.9775868,0
98012.8975339,1
96375.7873594,1
94959.2888459,0
92500.9688197,1
91981.3669249,1
92133.9926453,1
92436.9175881,0
92830.0211206,0
89078.5180206,0
