Bangladesh,1995,37.6
Bangladesh,1994,38.2
Bangladesh,1993,38.7
Bangladesh,1992,39.2
Bangladesh,1991,39.7
Bangladesh,1990,40.2
Bangladesh,1989,40.7
Bangladesh,1988,40.6
Bangladesh,1987,40.6
Bangladesh,1986,40.6
Bangladesh,1985,40.9
Barbados,2006,47.4
Barbados,2005,47.6
Barbados,2004,47.3
Barbados,2003,47.9
Barbados,2002,47.9
Barbados,2001,48.2
Barbados,2000,48.2
Barbados,1999,48.1
Barbados,1998,48.1
Barbados,1997,48.1
Barbados,1996,48.4
Barbados,1995,48.1
Barbados,1994,47.7
Barbados,1993,47.3
Barbados,1992,47.6
Barbados,1991,47.6
Barbados,1990,47.2
Barbados,1989,47.6
Barbados,1988,47.9
Barbados,1987,46.3
Barbados,1986,46.5
Barbados,1985,46.8
Belarus,2006,49.4
Belarus,2005,49.3
Belarus,2004,49.3
Belarus,2003,49.2
Belarus,2002,49.1
Belarus,2001,49
Belarus,2000,48.9
Belarus,1999,48.8
Belarus,1998,48.6
Belarus,1997,48.5
Belarus,1996,48.4
Belarus,1995,48.3
Belarus,1994,48.3
Belarus,1993,48.4
Belarus,1992,48.5
Belarus,1991,48.7
Belarus,1990,48.8
Belarus,1989,49
Belarus,1988,49
Belarus,1987,49
Belarus,1986,49
Belarus,1985,49.1
Belgium,2006,44.1
Belgium,2005,43.8
Belgium,2004,43.6
Belgium,2003,43.1
Belgium,2002,42.8
Belgium,2001,42.4
Belgium,2000,42.9
Belgium,1999,42.8
Belgium,1998,42.1
Belgium,1997,41.8
Belgium,1996,41.4
Belgium,1995,41.3
Belgium,1994,41.1
Belgium,1993,41
Belgium,1992,40.3
Belgium,1991,39.8
Belgium,1990,39
Belgium,1989,38.7
Belgium,1988,38.6
Belgium,1987,38.5
Belgium,1986,38.3
Belgium,1985,37.9
Belize,2006,34.8
Belize,2005,34.3
Belize,2004,33.7
Belize,2003,33
Belize,2002,33
Belize,2001,32.3
Belize,2000,31.5
Belize,1999,30.2
Belize,1998,31.3
Belize,1997,30
Belize,1996,30.3
Belize,1995,30.1
Belize,1994,30
Belize,1993,29.9
Belize,1992,27.7
Belize,1991,27.4
Belize,1990,26.7
Belize,1989,26.3
Belize,1988,25
Belize,1987,25.9
Belize,1986,25
Belize,1985,24
Benin,2006,38.4
Benin,2005,38.5
Benin,2004,38.6
Benin,2003,38.8
Benin,2002,39
Benin,2001,39.2
Benin,2000,39.4
Benin,1999,39.4
Benin,1998,39.5
Benin,1997,39.6
Benin,1996,39.6
Benin,1995,39.7
Benin,1994,39.9
Benin,1993,40
Benin,1992,40.4
Benin,1991,40.6
Benin,1990,40.8
Benin,1989,40.9
Benin,1988,41
Benin,1987,41
Benin,1986,41
Benin,1985,41.1
Bhutan,2006,34.4
Bhutan,2005,33.3
Bhutan,2004,32.3
Bhutan,2003,30.2
Bhutan,2002,30.3
Bhutan,2001,30.4
Bhutan,2000,30.2
Bhutan,1999,29.7
Bhutan,1998,29.5
Bhutan,1997,29
Bhutan,1996,27.9
Bhutan,1995,26.9
Bhutan,1994,27.2
Bhutan,1993,27.5
Bhutan,1992,27
Bhutan,1991,27.4
Bhutan,1990,27.6
Bhutan,1989,27.7
Bhutan,1988,27.7
Bhutan,1987,27.5
Bhutan,1986,27.8
Bhutan,1985,28.1
Bolivia,2006,43.6
Bolivia,2005,43.5
Bolivia,2004,43.5
Bolivia,2003,44.3
Bolivia,2002,44
Bolivia,2001,43.6
Bolivia,2000,43.2
Bolivia,1999,43
Bolivia,1998,42.8
Bolivia,1997,42.7
Bolivia,1996,44.1
Bolivia,1995,42.7
Bolivia,1994,42
Bolivia,1993,41.3
Bolivia,1992,40.6
Bolivia,1991,39.9
Bolivia,1990,39.1
Bolivia,1989,38.4
Bolivia,1988,37.7
Bolivia,1987,36.9
Bolivia,1986,36.2
Bolivia,1985,35.4
Bosnia and Herzegovina,2006,48.5
Bosnia and Herzegovina,2005,48.2
Bosnia and Herzegovina,2004,47.8
Bosnia and Herzegovina,2003,45.8
Bosnia and Herzegovina,2002,45.7
Bosnia and Herzegovina,2001,45.6
Bosnia and Herzegovina,2000,45.6
Bosnia and Herzegovina,1999,45.4
Bosnia and Herzegovina,1998,45.2
Bosnia and Herzegovina,1997,45.1
Bosnia and Herzegovina,1996,44.6
Bosnia and Herzegovina,1995,43.8
Bosnia and Herzegovina,1994,43.3
Bosnia and Herzegovina,1993,43.2
Bosnia and Herzegovina,1992,43.3
Bosnia and Herzegovina,1991,43.4
Bosnia and Herzegovina,1990,44.4
Bosnia and Herzegovina,1989,44.5
Bosnia and Herzegovina,1988,44.7
Bosnia and Herzegovina,1987,44.8
Bosnia and Herzegovina,1986,45
Bosnia and Herzegovina,1985,45.2
Botswana,2006,40.4
Botswana,2005,40.6
Botswana,2004,40.9
Botswana,2003,42.6
Botswana,2002,42.7
Botswana,2001,42.5
Botswana,2000,42.8
Botswana,1999,42.1
Botswana,1998,41.5
Botswana,1997,41.9
Botswana,1996,42.4
Botswana,1995,42.4
Botswana,1994,42.9
Botswana,1993,43
Botswana,1992,43.6
Botswana,1991,44.1
Botswana,1990,44.4
Botswana,1989,44.9
Botswana,1988,45.1
Botswana,1987,45
Botswana,1986,44.9
Botswana,1985,45.1
Brazil,2006,43
Brazil,2005,42.7
Brazil,2004,42.4
Brazil,2003,42.2
Brazil,2002,41.7
Brazil,2001,41.3
Brazil,2000,41.2
Brazil,1999,41.1
Brazil,1998,40.3
Brazil,1997,40.1
Brazil,1996,39.6
Brazil,1995,40
Brazil,1994,39.6
Brazil,1993,39.2
Brazil,1992,39.1
Brazil,1991,37.1
Brazil,1990,35.1
Brazil,1989,34.6
Brazil,1988,34.4
Brazil,1987,34.1
Brazil,1986,33.3
Brazil,1985,33.1
Brunei,2006,34.1
Brunei,2005,34.1
Brunei,2004,34.4
Brunei,2003,33.3
Brunei,2002,34
Brunei,2001,34
Brunei,2000,34.7
Brunei,1999,34.3
Brunei,1998,34.3
Brunei,1997,33.8
Brunei,1996,34.1
Brunei,1995,33.6
Brunei,1994,33.6
Brunei,1993,33.1
