Equatorial Guinea,1991,12,12,x,x,x,x,x,x,x,x,35.7,106,x,x
Equatorial Guinea,1992,12,12,x,x,x,x,x,x,x,x,36.1,x,x,x
Equatorial Guinea,1993,12,12,x,x,x,x,x,x,x,x,35.8,x,x,x
Equatorial Guinea,1994,12,12,x,x,x,x,x,x,x,x,35.8,x,x,x
Equatorial Guinea,1995,12,12,x,x,x,x,x,x,x,x,35.7,103,x,x
Equatorial Guinea,1996,12,12,x,x,x,x,x,x,x,x,36.1,x,x,x
Equatorial Guinea,1997,12,12,x,x,x,x,x,x,x,x,36,x,x,x
Equatorial Guinea,1998,12,12,x,x,x,x,x,x,x,x,36.1,x,x,x
Equatorial Guinea,1999,12,12,x,x,x,x,x,x,x,x,36.5,x,x,x
Equatorial Guinea,2000,12,12,80.5,93.4,6.1,10.1,x,x,x,x,36.8,102.7,x,x
Equatorial Guinea,2001,12,12,x,x,x,x,x,x,x,x,36.5,x,x,x
Equatorial Guinea,2002,12,12,x,x,x,x,x,x,x,x,36.8,102.4,x,x
Equatorial Guinea,2003,12,12,x,x,x,x,x,x,x,x,36.4,x,x,x
Equatorial Guinea,2004,12,12,x,x,x,x,x,x,x,x,37,x,x,x
Equatorial Guinea,2005,12,12,x,x,x,x,x,x,x,x,36.5,102.3,x,x
Equatorial Guinea,2006,12,12,x,x,x,x,x,x,x,x,37.1,x,x,x
Eritrea,1985,18,18,x,x,x,x,x,x,x,x,42,103.8,x,x
Eritrea,1986,18,18,x,x,x,x,x,x,x,x,42,x,x,x
Eritrea,1987,18,18,x,x,x,x,x,x,x,x,42,x,x,x
Eritrea,1988,18,18,x,x,x,x,x,x,x,x,41.8,x,x,x
Eritrea,1989,18,18,x,x,x,x,x,x,x,x,41.8,x,x,x
Eritrea,1990,18,18,x,x,x,x,x,x,x,x,41.8,103.9,x,x
Eritrea,1991,18,18,x,x,x,x,x,x,x,x,41.9,x,x,x
Eritrea,1992,18,18,x,x,x,x,x,x,x,x,41.9,x,x,x
Eritrea,1993,18,18,x,x,x,x,x,x,x,x,42,x,x,x
Eritrea,1994,18,18,x,x,x,x,x,x,x,x,42,x,x,x
Eritrea,1995,18,18,x,x,4,8,37.7,1.4,19.6,25.3,42.1,105,x,x
Eritrea,1996,18,18,x,x,x,x,x,x,x,x,42.1,x,x,x
Eritrea,1997,18,18,x,x,x,x,x,x,x,x,42,x,x,x
Eritrea,1998,18,18,x,x,x,x,x,x,x,x,41.9,x,x,x
Eritrea,1999,18,18,x,x,x,x,x,x,x,x,41.7,x,x,x
Eritrea,2000,18,18,x,x,x,x,x,x,x,x,41.5,104.5,x,x
Eritrea,2001,18,18,x,x,x,x,x,x,x,x,41.5,x,x,x
Eritrea,2002,18,18,x,x,5.1,8,31.1,x,20.6,x,41.3,x,x,x
Eritrea,2003,18,18,x,x,x,x,x,x,x,x,41.3,x,x,x
Eritrea,2004,18,18,x,x,x,x,x,x,x,x,41.2,x,x,x
Eritrea,2005,18,18,x,x,x,x,x,x,x,x,41.2,104.1,x,x
Eritrea,2006,18,18,x,x,x,x,x,x,x,x,41.1,x,x,x
Estonia,1979,18,18,x,x,x,x,8.9,2.7,20.7,23.6,x,x,x,x
Estonia,1985,18,18,x,x,x,x,x,x,x,x,50.3,114.9,x,x
Estonia,1986,18,18,x,x,x,x,x,x,x,x,50.2,114.7,2132,x
Estonia,1987,18,18,x,x,x,x,x,x,x,x,49.9,114.4,2268,x
Estonia,1988,18,18,x,x,x,x,x,x,x,x,49.9,114.2,2312,x
Estonia,1989,18,18,99.6,99.9,x,x,9.4,2.6,21.1,23.5,49.9,113.9,2559,x
Estonia,1990,18,18,x,x,x,x,x,x,x,x,49.8,113.7,2668,x
Estonia,1991,18,18,x,x,x,x,x,x,x,x,49.6,113.8,2552,x
Estonia,1992,18,18,x,x,x,x,x,x,x,x,49.3,114.4,2642,x
Estonia,1993,18,18,x,x,x,x,x,x,x,x,49,115.1,2240,x
Estonia,1994,18,18,x,x,56.4,70.3,x,x,x,x,48.7,115.5,1999,x
Estonia,1995,18,18,x,x,x,x,x,x,x,x,48.3,115.8,1861,x
Estonia,1996,18,18,x,x,x,x,x,x,x,x,48.5,116.3,1718,x
Estonia,1997,18,18,x,x,x,x,x,x,x,x,48.7,116.6,1513,x
Estonia,1998,18,18,x,x,x,x,x,x,x,x,48.5,116.7,x,x
Estonia,1999,18,18,x,x,x,x,x,x,x,x,48.7,116.8,x,x
Estonia,2000,18,18,99.8,99.8,x,x,4.9,1.1,24.5,26.7,48.7,116.8,1310,x
Estonia,2001,18,18,x,x,x,x,x,x,x,x,49.1,116.9,1229,x
Estonia,2002,18,18,x,x,x,x,x,x,x,x,49.3,116.9,1139,x
Estonia,2003,18,18,x,x,x,x,x,x,x,x,49.4,117,1097,x
Estonia,2004,18,18,x,x,x,x,x,x,x,x,49.3,117.1,x,x
Estonia,2005,18,18,x,x,x,x,x,x,x,x,49.4,117.1,1116,x
Estonia,2006,18,18,x,x,x,x,x,x,x,x,49.3,x,x,x
Ethiopia,1981,18,18,x,x,x,x,57.3,7.5,17.6,23.8,x,x,x,x
Ethiopia,1984,18,18,x,x,x,x,60.9,6.1,17.1,23.3,x,x,x,x
Ethiopia,1985,18,18,x,x,x,x,x,x,x,x,44.7,101.5,x,x
Ethiopia,1986,18,18,x,x,x,x,x,x,x,x,44.8,x,x,x
Ethiopia,1987,18,18,x,x,x,x,x,x,x,x,45,x,x,x
Ethiopia,1988,18,18,x,x,x,x,x,x,x,x,44.9,x,x,x
Ethiopia,1989,18,18,x,x,x,x,x,x,x,x,44.9,x,x,x
Ethiopia,1990,18,18,x,x,2.9,4.8,x,x,x,x,44.9,101.4,x,x
Ethiopia,1991,18,18,x,x,x,x,x,x,x,x,44.7,x,x,x
Ethiopia,1992,18,18,x,x,x,x,x,x,x,x,44.6,x,x,x
Ethiopia,1993,18,18,x,x,x,x,x,x,x,x,44.8,x,x,x
Ethiopia,1994,18,18,18.5,36,x,x,30.8,6.1,20.5,25.6,44.8,98.7,x,x
Ethiopia,1995,18,18,x,x,x,x,x,x,x,x,44.9,101.3,x,x
Ethiopia,1996,18,18,x,x,x,x,x,x,x,x,45,98.9,x,x
Ethiopia,1997,18,18,x,x,2.8,3.3,x,x,x,x,45,99,x,x
Ethiopia,1998,18,18,x,x,x,x,x,x,x,x,44.9,99.1,x,x
Ethiopia,1999,18,18,x,x,x,x,x,x,x,x,44.9,99.2,x,x
Ethiopia,2000,18,18,x,x,6.3,8.1,x,x,x,x,44.9,101.3,x,x
Ethiopia,2001,18,18,x,x,x,x,x,x,x,x,45,99.2,x,x
Ethiopia,2002,18,18,x,x,x,x,x,x,x,x,44.9,99.4,x,x
Ethiopia,2003,18,18,x,x,x,x,x,x,x,x,44.7,99.5,x,x
Ethiopia,2004,18,18,22.8,50,x,x,x,x,x,x,44.9,99.5,x,x
Ethiopia,2005,18,18,x,x,13.7,14.7,x,x,x,x,44.9,101.1,x,x
Ethiopia,2006,18,18,x,x,x,x,x,x,x,x,44.9,x,x,x
Ethiopia,2007,18,18,x,x,x,x,31.8,9.4,20.5,25.2,x,x,x,x
Ethiopia,2011,18,18,x,x,27.3,28.6,23.1,2.5,21.2,25.7,x,x,x,x
Fiji,1974,21,21,x,x,35.1,40.9,x,x,x,x,x,x,x,x
Fiji,1976,21,21,x,x,x,x,14,2.7,21.7,24.7,x,x,x,x
Fiji,1985,21,21,x,x,x,x,x,x,x,x,39,97.4,2158,x
Fiji,1986,21,21,x,x,x,x,13.3,2.4,22.5,25.3,38.7,97.3,1921,x
Fiji,1987,21,21,x,x,x,x,x,x,x,x,38.4,x,2176,x
Fiji,1988,21,21,x,x,x,x,x,x,x,x,38.3,x,x,x
Fiji,1989,21,21,x,x,x,x,x,x,x,x,37.7,x,x,x
Fiji,1990,21,21,x,x,x,x,x,x,x,x,37.7,96.9,x,x
Fiji,1991,21,21,x,x,x,x,x,x,x,x,37.4,x,x,x
Fiji,1992,21,21,x,x,x,x,x,x,x,x,37.7,x,x,x
Fiji,1993,21,21,x,x,x,x,x,x,x,x,37.6,x,x,x
Fiji,1994,21,21,x,x,x,x,x,x,x,x,37.5,x,x,x
Fiji,1995,21,21,x,x,x,x,x,x,x,x,37.7,96.8,x,x
Fiji,1996,21,21,x,x,x,x,10.3,1.8,22.9,26.1,37.7,96.8,x,x
Fiji,1997,21,21,x,x,x,x,x,x,x,x,38,x,x,x
Fiji,1998,21,21,x,x,x,x,x,x,x,x,38,x,x,x
Fiji,1999,21,21,x,x,x,x,x,x,x,x,38.1,x,x,x
Fiji,2000,21,21,x,x,x,x,x,x,x,x,38.1,96.9,x,x
Fiji,2001,21,21,x,x,x,x,x,x,x,x,37.9,x,x,x
Fiji,2002,21,21,x,x,x,x,x,x,x,x,37.9,x,x,x
Fiji,2003,21,21,x,x,x,x,x,x,x,x,37.6,x,x,x
Fiji,2004,21,21,x,x,x,x,x,x,x,x,38.5,x,1201,x
Fiji,2005,21,21,x,x,x,x,x,x,x,x,38.5,97.1,x,x
Fiji,2006,21,21,x,x,x,x,x,x,x,x,38.8,x,x,x
Finland,1970,21,21,x,x,x,x,5.4,1,22.5,25.6,x,x,x,x
Finland,1971,21,21,x,x,53.9,77,x,x,x,x,x,x,x,x
Finland,1977,21,21,x,x,77.2,80,x,x,x,x,x,x,x,x
Finland,1980,21,21,x,x,x,x,2.2,0.3,24.6,27.1,x,x,x,x
Finland,1985,21,21,x,x,x,x,x,x,x,x,47.6,106.5,2374,x
Finland,1986,21,21,x,x,x,x,x,x,x,x,47.3,106.5,2141,x
Finland,1987,21,21,x,x,x,x,x,x,x,x,47.2,106.4,1924,x
Finland,1988,21,21,x,x,x,x,x,x,x,x,47.4,106.4,1879,x
Finland,1989,21,21,x,x,x,x,x,x,x,x,47.4,106.2,1746,x
Finland,1990,21,21,x,x,75.4,77.4,0.8,0.1,27.9,30.3,47.3,106.1,1830,x
Finland,1991,21,21,x,x,x,x,x,x,x,x,47.4,105.9,1835,x
Finland,1992,21,21,x,x,x,x,x,x,x,x,47.4,105.8,1799,x
Finland,1993,21,21,x,x,x,x,x,x,x,x,47.3,105.6,1655,x
Finland,1994,21,21,x,x,x,x,x,x,x,x,47.2,105.5,1610,x
Finland,1995,21,21,x,x,x,x,x,x,x,x,47.2,105.4,1567,x
Finland,1996,21,21,x,x,x,x,x,x,x,x,47.3,105.3,1561,x
Finland,1997,21,21,x,x,x,x,x,x,x,x,47.4,105.2,1445,x
Finland,1998,21,21,x,x,x,x,x,x,x,x,47.4,105.1,1485,x
Finland,1999,21,21,x,x,x,x,x,x,x,x,47.7,105,x,x
Finland,2000,21,21,x,x,x,x,0.5,0.1,30.3,32.4,47.7,104.9,x,x
Finland,2001,21,21,x,x,x,x,x,x,x,x,47.8,104.8,1720,x
Finland,2002,21,21,x,x,x,x,x,x,x,x,48.1,104.6,1784,x
Finland,2003,21,21,x,x,x,x,x,x,x,x,48,104.5,1630,x
Finland,2004,21,21,x,x,x,x,x,x,x,x,47.9,104.4,1659,x
Finland,2005,21,21,x,x,x,x,x,x,x,x,47.9,104.3,1610,x
Finland,2006,21,21,x,x,x,x,x,x,x,x,47.9,x,x,x
Finland,2010,21,21,x,x,x,x,0.5,0.1,30.2,31.9,x,x,x,x
France,1970,21,21,x,x,x,x,6.3,0.8,22.3,25.2,x,x,x,x
France,1972,21,21,x,x,20.9,64,x,x,x,x,x,x,x,x
France,1978,21,21,x,x,47.6,78.7,x,x,x,x,x,x,x,x
France,1985,21,21,x,x,x,x,2.1,0.2,24.7,26.6,41.8,105.1,24207,x
France,1986,21,21,x,x,x,x,x,x,x,x,42.2,105.2,22736,x
France,1987,21,21,x,x,x,x,x,x,x,x,42.5,105.3,21064,x
France,1988,21,21,x,x,66.6,81.2,x,x,x,x,42.7,105.4,20011,x
France,1989,21,21,x,x,x,x,x,x,x,x,43,105.4,19300,x
France,1990,21,21,x,x,x,x,x,x,x,x,43.2,105.4,19008,x
France,1991,21,21,x,x,x,x,x,x,x,x,43.6,105.4,18500,x
France,1992,21,21,x,x,x,x,x,x,x,x,43.9,105.5,16846,x
France,1993,21,21,x,x,x,x,x,x,x,x,44.3,105.6,15163,x
France,1994,21,21,x,x,69.3,74.5,x,x,x,x,44.5,105.6,13426,x
France,1995,21,21,x,x,x,x,x,x,x,x,44.8,105.7,12915,x
France,1996,21,21,x,x,x,x,x,x,x,x,44.8,105.8,13141,x
France,1997,21,21,x,x,x,x,x,x,x,x,44.8,105.4,13229,x
France,1998,21,21,x,x,x,x,x,x,x,x,45.1,105.9,13563,x
France,1999,21,21,x,x,x,x,0.7,0.2,30.7,32.9,45.2,105.9,14679,x
France,2000,21,21,x,x,76.5,81.8,x,x,x,x,45.4,105.5,15695,x
France,2001,21,21,x,x,x,x,x,x,x,x,45.4,105.8,21986,x
France,2002,21,21,x,x,x,x,x,x,x,x,45.5,105.9,15261,x
France,2003,21,21,x,x,x,x,x,x,x,x,45.7,105.8,14913,x
France,2004,21,21,x,x,x,x,x,x,x,x,45.8,105.8,15220,x
France,2005,21,21,x,x,74.8,76.6,0.9,0.2,31,33,45.9,105.2,14993,x
France,2006,21,21,x,x,x,x,x,x,x,x,46.1,x,x,x
France,2009,21,21,x,x,x,x,0.5,0.1,31.6,33.4,x,x,x,x
Gabon,1960,15,18,x,x,x,x,62.7,7.2,17.7,25.5,x,x,x,x
Gabon,1985,15,18,x,x,x,x,x,x,x,x,43.4,102.6,x,x
Gabon,1986,15,18,x,x,x,x,x,x,x,x,43.5,x,x,x
Gabon,1987,15,18,x,x,x,x,x,x,x,x,43.1,x,x,x
Gabon,1988,15,18,x,x,x,x,x,x,x,x,43.5,x,x,x
Gabon,1989,15,18,x,x,x,x,x,x,x,x,43.6,x,x,x
Gabon,1990,15,18,x,x,x,x,x,x,x,x,43.8,102,x,x
Gabon,1991,15,18,x,x,x,x,x,x,x,x,43.9,x,x,x
Gabon,1992,15,18,x,x,x,x,x,x,x,x,43.8,x,x,x
Gabon,1993,15,18,65.3,79.4,x,x,15.9,2.3,24.3,28,43.8,102.3,x,x
Gabon,1994,15,18,x,x,x,x,x,x,x,x,43.9,x,x,x
Gabon,1995,15,18,x,x,x,x,x,x,x,x,43.9,101.6,x,x
Gabon,1996,15,18,x,x,x,x,x,x,x,x,43.9,x,x,x
Gabon,1997,15,18,x,x,x,x,x,x,x,x,43.9,x,x,x
Gabon,1998,15,18,x,x,x,x,x,x,x,x,43.8,x,x,x
Gabon,1999,15,18,x,x,x,x,x,x,x,x,43.4,x,x,x
Gabon,2000,15,18,x,x,11.8,32.7,22.4,3.9,22.1,26.2,43.3,101.3,x,x
Gabon,2001,15,18,x,x,x,x,x,x,x,x,43.2,x,x,x
Gabon,2002,15,18,x,x,x,x,x,x,x,x,43,x,x,x
Gabon,2003,15,18,x,x,x,x,x,x,x,x,42.7,x,x,x
Gabon,2004,15,18,80,88,x,x,x,x,x,x,43,x,x,x
Gabon,2005,15,18,x,x,x,x,x,x,x,x,42.9,100.3,x,x
Gabon,2006,15,18,x,x,x,x,x,x,x,x,42.8,x,x,x
Gambia,1983,0,0,x,x,x,x,55.2,2.9,18.2,28.1,x,x,x,x
Gambia,1985,0,0,x,x,x,x,x,x,x,x,42.6,100,x,x
Gambia,1986,0,0,x,x,x,x,x,x,x,x,43,x,x,x
Gambia,1987,0,0,x,x,x,x,x,x,x,x,42.4,x,x,x
Gambia,1988,0,0,x,x,x,x,x,x,x,x,42.3,x,x,x
Gambia,1989,0,0,x,x,x,x,x,x,x,x,42.6,x,x,x
Gambia,1990,0,0,x,x,6.7,11.8,x,x,x,x,42.7,99.9,x,x
Gambia,1991,0,0,x,x,x,x,x,x,x,x,42.3,x,x,x
Gambia,1992,0,0,x,x,x,x,x,x,x,x,42.3,x,x,x
Gambia,1993,0,0,x,x,x,x,38.8,1.7,19.6,28.4,42,99.7,x,x
Gambia,1994,0,0,x,x,x,x,x,x,x,x,41.9,x,x,x
Gambia,1995,0,0,x,x,x,x,x,x,x,x,41.7,99.9,x,x
Gambia,1996,0,0,x,x,x,x,x,x,x,x,41.5,x,x,x
Gambia,1997,0,0,x,x,x,x,x,x,x,x,41.4,x,x,x
Gambia,1998,0,0,x,x,x,x,x,x,x,x,41.5,x,x,x
Gambia,1999,0,0,x,x,x,x,x,x,x,x,41.4,x,x,x
Gambia,2000,0,0,x,x,8.7,9.5,x,x,x,x,41.3,99.8,x,x
Gambia,2001,0,0,x,x,12.7,17.5,x,x,x,x,41.1,x,x,x
Gambia,2002,0,0,x,x,x,x,x,x,x,x,40.8,x,x,x
Gambia,2003,0,0,x,x,x,x,x,x,x,x,40.9,101.6,x,x
Gambia,2004,0,0,x,x,x,x,x,x,x,x,41,x,x,x
Gambia,2005,0,0,x,x,x,x,x,x,x,x,41,99.8,x,x
Gambia,2006,0,0,x,x,x,x,x,x,x,x,40.9,x,x,x
Georgia,1979,18,18,x,x,x,x,14.3,2.7,22.5,26,x,x,x,x
Georgia,1985,18,18,x,x,x,x,x,x,x,x,50.9,111.8,x,x
Georgia,1986,18,18,x,x,x,x,x,x,x,x,51.2,x,x,x
Georgia,1987,18,18,x,x,x,x,x,x,x,x,51.5,x,x,x
Georgia,1988,18,18,x,x,x,x,x,x,x,x,51.8,x,x,x
Georgia,1989,18,18,x,x,x,x,17.4,3.5,22.4,26.1,52.1,110.8,11760,x
Georgia,1990,18,18,x,x,x,x,x,x,x,x,52.3,110.4,x,x
Georgia,1991,18,18,x,x,x,x,x,x,x,x,52.1,x,x,x
Georgia,1992,18,18,x,x,x,x,x,x,x,x,51.7,x,10487,x
Georgia,1993,18,18,x,x,x,x,x,x,x,x,51.3,x,x,x
Georgia,1994,18,18,x,x,x,x,x,x,x,x,50.8,x,12597,x
Georgia,1995,18,18,x,x,x,x,x,x,x,x,50.3,110.5,11893,x
Georgia,1996,18,18,x,x,x,x,x,x,x,x,49.6,x,10599,x
Georgia,1997,18,18,x,x,x,x,x,x,x,x,48.9,x,9556,x
Georgia,1998,18,18,x,x,x,x,x,x,x,x,48.1,x,x,x
Georgia,1999,18,18,x,x,x,x,15.7,x,22.5,x,47.1,x,6923,x
Georgia,2000,18,18,x,x,19.8,40.5,x,x,x,x,46.2,110.9,5882,x
Georgia,2001,18,18,x,x,x,x,x,x,x,x,47,90.7,4900,x
Georgia,2002,18,18,x,x,x,x,12.5,2.3,23.7,28,46.6,112,5833,x
Georgia,2003,18,18,x,x,x,x,x,x,x,x,47,111.6,5907,x
Georgia,2004,18,18,x,x,x,x,x,x,x,x,43.9,x,6187,x
Georgia,2005,18,18,x,x,26.6,47.3,13.7,x,23.4,x,43.4,111.6,6903,x
Georgia,2006,18,18,x,x,x,x,x,x,x,x,43,x,x,x
Germany,1990,18,18,x,x,x,x,2.2,0.3,26.1,28.9,40.5,107.3,x,x
Germany,1991,18,18,x,x,x,x,x,x,x,x,42.1,106.9,27926,x
Germany,1992,18,18,x,x,65.6,70.1,x,x,x,x,42.1,106.3,25388,x
Germany,1993,18,18,x,x,x,x,x,x,x,x,42.2,105.8,22603,x
Germany,1994,18,18,x,x,x,x,1.5,0.2,27.5,30.3,42.3,105.7,20663,x
Germany,1995,18,18,x,x,x,x,x,x,x,x,42.5,105.5,19984,x
Germany,1996,18,18,x,x,x,x,x,x,x,x,42.6,105.3,20860,x
Germany,1997,18,18,x,x,x,x,x,x,x,x,42.9,105.2,21189,x
Germany,1998,18,18,x,x,x,x,x,x,x,x,43,105.1,x,x
Germany,1999,18,18,x,x,x,x,x,x,x,x,43.5,105.1,x,x
Germany,2000,18,18,x,x,x,x,x,x,x,x,43.7,105,39197,x
Germany,2001,18,18,x,x,x,x,1.2,0.1,28.7,31.7,43.9,104.8,29368,x
Germany,2002,18,18,x,x,x,x,x,x,x,x,44.2,104.6,28103,x
Germany,2003,18,18,x,x,x,x,x,x,x,x,44.5,104.5,26728,x
Germany,2004,18,18,x,x,x,x,x,x,x,x,44.9,104.5,25438,x
Germany,2005,18,18,x,x,x,x,x,x,x,x,45.2,104.6,24960,x
Germany,2006,18,18,x,x,x,x,0.5,0.1,31,33.7,45.5,x,x,x
Germany,2011,18,18,x,x,x,x,0.3,0,31.7,34.1,x,x,x,x
Ghana,1980,18,18,x,x,5.5,9.5,x,x,x,x,x,x,x,x
Ghana,1985,18,18,x,x,x,x,x,x,x,x,48.6,98.4,x,x
Ghana,1986,18,18,x,x,x,x,x,x,x,x,48.7,102.8,x,x
Ghana,1987,18,18,x,x,x,x,x,x,x,x,48.7,102.8,x,x
Ghana,1988,18,18,x,x,5.2,12.9,24.3,x,20.2,x,48.7,x,x,x
Ghana,1989,18,18,x,x,x,x,x,x,x,x,48.8,x,x,x
Ghana,1990,18,18,x,x,x,x,x,x,x,x,48.8,98.3,x,x
Ghana,1991,18,18,x,x,x,x,x,x,x,x,48.8,x,x,x
Ghana,1992,18,18,x,x,7.2,17.2,x,x,x,x,48.8,x,x,x
Ghana,1993,18,18,x,x,10.1,20.3,22.5,1.7,20.5,26.2,48.8,x,x,x
Ghana,1994,18,18,x,x,x,x,x,x,x,x,48.7,x,x,x
Ghana,1995,18,18,x,x,x,x,x,x,x,x,48.7,98.1,x,x
Ghana,1996,18,18,x,x,x,x,x,x,x,x,48.6,x,x,x
Ghana,1997,18,18,x,x,x,x,x,x,x,x,48.7,x,x,x
Ghana,1998,18,18,x,x,x,x,x,x,x,x,48.7,x,x,x
Ghana,1999,18,18,x,x,12.8,22,x,x,x,x,48.5,x,x,x
Ghana,2000,18,18,49.8,66.4,x,x,19.6,10.8,22.4,27.1,48.5,97.8,x,x
Ghana,2001,18,18,x,x,x,x,x,x,x,x,48.3,x,x,x
Ghana,2002,18,18,x,x,x,x,x,x,x,x,48.2,x,x,x
Ghana,2003,18,18,x,x,18.4,25.2,13.7,1.1,22.4,26.6,48.1,x,x,x
Ghana,2004,18,18,x,x,x,x,x,x,x,x,48,x,x,x
Ghana,2005,18,18,x,x,x,x,x,x,x,x,48,97.4,x,x
Ghana,2006,18,18,x,x,13.6,16.6,x,x,x,x,47.9,x,x,x
Ghana,2008,18,18,x,x,16.6,23.5,9.4,0.9,23.4,27.7,x,x,x,x
Greece,1971,18,18,x,x,x,x,11.2,1.3,23.4,28.1,x,x,x,x
Greece,1981,18,18,x,x,x,x,13.8,1,22.5,27.6,x,x,x,x
Greece,1983,18,18,x,x,31.6,77.2,x,x,x,x,x,x,x,x
Greece,1985,18,18,x,x,x,x,x,x,x,x,34.5,103.3,13484,x
Greece,1986,18,18,x,x,x,x,x,x,x,x,34.7,x,x,x
Greece,1987,18,18,x,x,x,x,x,x,x,x,35,x,x,x
Greece,1988,18,18,x,x,x,x,x,x,x,x,35.7,x,x,x
Greece,1989,18,18,x,x,x,x,x,x,x,x,36,x,x,x
Greece,1990,18,18,x,x,x,x,x,x,x,x,36.1,102.9,7366,x
Greece,1991,18,18,89.4,96,x,x,5.5,0.6,24.5,29.4,35,103,6759,x
Greece,1992,18,18,x,x,x,x,x,x,x,x,35.8,102.6,6488,x
Greece,1993,18,18,x,x,x,x,x,x,x,x,36.1,102.4,5685,x
Greece,1994,18,18,x,x,x,x,x,x,x,x,36.2,102.2,5320,x
Greece,1995,18,18,x,x,x,x,x,x,x,x,36.6,102.5,4814,x
Greece,1996,18,18,x,x,x,x,x,x,x,x,37.4,101.9,4502,x
Greece,1997,18,18,x,x,x,x,x,x,x,x,37.7,101.9,4384,x
Greece,1998,18,18,x,x,x,x,x,x,x,x,38.6,101.9,4183,x
Greece,1999,18,18,x,x,33.6,61.3,x,x,x,x,39.2,101.9,x,x
Greece,2000,18,18,x,x,x,x,x,x,x,x,39.2,102.4,3101,x
Greece,2001,18,18,94.2,97.8,45.9,76.2,3.6,0.8,26.9,31.3,39,102,3798,x
Greece,2002,18,18,x,x,x,x,x,x,x,x,39.4,102,3583,x
Greece,2003,18,18,x,x,x,x,x,x,x,x,39.6,102,3416,x
Greece,2004,18,18,x,x,x,x,x,x,x,x,40.4,102,3377,x
Greece,2005,18,18,x,x,x,x,x,x,x,x,40.8,102,3091,x
Greece,2006,18,18,x,x,x,x,x,x,x,x,41.2,x,x,x
Guatemala,1973,18,18,x,x,x,x,28.4,6.8,19.7,23.7,x,x,x,x
Guatemala,1978,18,18,x,x,15.2,18.1,x,x,x,x,x,x,x,x
Guatemala,1981,18,18,x,x,x,x,27.9,7.5,20.5,23.6,x,x,x,x
Guatemala,1983,18,18,x,x,20.6,25,x,x,x,x,x,x,x,x
Guatemala,1985,18,18,x,x,x,x,x,x,x,x,23.3,98,52041,x
Guatemala,1986,18,18,x,x,x,x,x,x,x,x,23.2,97.7,50842,x
Guatemala,1987,18,18,x,x,19.1,23.2,x,x,x,x,23.2,97.7,50877,x
Guatemala,1988,18,18,x,x,x,x,x,x,x,x,23.5,97.8,54355,x
Guatemala,1989,18,18,x,x,x,x,x,x,x,x,23.9,97.8,56546,x
Guatemala,1990,18,18,x,x,x,x,x,x,x,x,24.7,98.4,58409,x
Guatemala,1991,18,18,x,x,x,x,x,x,x,x,25.6,97.9,60399,x
Guatemala,1992,18,18,x,x,x,x,x,x,x,x,26.5,97.9,61500,x
Guatemala,1993,18,18,x,x,x,x,x,x,x,x,27.6,98,64188,x
Guatemala,1994,18,18,57.3,71.7,x,x,23.6,9,21.3,23.6,28.6,98,67355,x
Guatemala,1995,18,18,x,x,26.9,31.4,x,x,x,x,28.9,101.1,67782,x
Guatemala,1996,18,18,x,x,x,x,x,x,x,x,29.2,98.1,70722,x
Guatemala,1997,18,18,x,x,x,x,x,x,x,x,29.5,98.2,72133,x
Guatemala,1998,18,18,x,x,x,x,x,x,x,x,29.8,98.2,92427,x
Guatemala,1999,18,18,x,x,30.9,38.2,26,x,20.4,x,30,98.3,67775,x
Guatemala,2000,18,18,x,x,x,x,x,x,x,x,30.2,103.6,x,x
Guatemala,2001,18,18,x,x,x,x,x,x,x,x,30.3,98.3,x,x
Guatemala,2002,18,18,63.3,75.4,34.4,43.3,19.9,x,21.6,x,30.5,x,x,x
Guatemala,2003,18,18,x,x,x,x,x,x,x,x,30.5,x,x,x
Guatemala,2004,18,18,x,x,x,x,x,x,x,x,31,x,x,x
Guatemala,2005,18,18,x,x,x,x,x,x,x,x,31.2,104.9,x,x
Guatemala,2006,18,18,x,x,x,x,x,x,x,x,31.3,x,x,x
Guinea,1985,17,18,x,x,x,x,x,x,x,x,47.2,99,x,x
Guinea,1986,17,18,x,x,x,x,x,x,x,x,47.2,x,x,x
Guinea,1987,17,18,x,x,x,x,x,x,x,x,47.2,x,x,x
Guinea,1988,17,18,x,x,x,x,x,x,x,x,47.3,x,x,x
Guinea,1989,17,18,x,x,x,x,x,x,x,x,47.3,x,x,x
Guinea,1990,17,18,x,x,x,x,x,x,x,x,47.3,98.7,x,x
Guinea,1991,17,18,x,x,x,x,x,x,x,x,47.2,x,x,x
Guinea,1992,17,18,x,x,x,x,x,x,x,x,47.2,x,x,x
Guinea,1993,17,18,x,x,1,1.7,x,x,x,x,47.2,x,x,x
Guinea,1994,17,18,x,x,x,x,x,x,x,x,47.3,x,x,x
Guinea,1995,17,18,x,x,x,x,x,x,x,x,47.3,98.5,x,x
Guinea,1996,17,18,x,x,x,x,x,x,x,x,47.3,104.6,x,x
Guinea,1997,17,18,x,x,x,x,x,x,x,x,47.4,x,x,x
Guinea,1998,17,18,x,x,x,x,x,x,x,x,47.4,x,x,x
Guinea,1999,17,18,x,x,4.2,6.2,45.4,2.3,18.8,27.7,47.4,x,x,x
Guinea,2000,17,18,x,x,x,x,x,x,x,x,47.4,98.4,x,x
Guinea,2001,17,18,x,x,x,x,x,x,x,x,47.4,x,x,x
Guinea,2002,17,18,x,x,x,x,x,x,x,x,47.4,x,x,x
