Austria,1989,16.0,16.0,99.0,99.0,42.23072103,46.33072103,3.0,0.58,25.58,28.5,40.4,109.4,0.00141750250752,2
Austria,1990,16.0,16.0,99.0,99.0,42.88347517,46.98347517,2.85,0.59,25.84,28.7,40.8,108.3,0.00134407796102,2
Austria,1991,16.0,16.0,99.0,99.0,43.53622931,47.63622931,2.7,0.6,26.1,28.9,40.9,108.4,0.00139065606362,2
Austria,1992,16.0,16.0,99.0,99.0,44.18898345,48.28898345,2.72,0.61,26.15,28.96,41.4,108.0,0.00135405872193,2
Austria,1993,16.0,16.0,99.0,99.0,44.84173758,48.94173758,2.74,0.62,26.2,29.02,41.6,107.7,0.00127074663403,7
Austria,1994,16.0,16.0,99.0,99.0,45.49449172,49.59449172,2.76,0.63,26.25,29.08,42.8,107.4,0.00104377431907,7
Austria,1995,16.0,16.0,99.0,99.0,46.14724586,50.24724586,2.78,0.64,26.3,29.14,42.7,106.2,0.000942400774443,7
Austria,1996,16.0,16.0,99.0,99.0,46.8,50.9,2.8,0.65,26.35,29.2,42.7,107.2,0.000846692419121,7
Austria,1997,16.0,16.0,99.0,99.0,47.45275414,51.55275414,2.82,0.66,26.4,29.26,42.9,107.2,0.000812696113927,7
Austria,1998,16.0,16.0,99.0,99.0,48.10550828,52.20550828,2.84,0.67,26.45,29.32,42.9,107.1,0.000791062801932,7
Austria,1999,16.0,16.0,99.0,99.0,48.75826242,52.85826242,2.86,0.68,26.5,29.38,43.0,106.9,0.000750362493958,7
Austria,2001,16.0,16.0,99.0,99.0,50.06377069,54.16377069,2.9,0.7,26.6,29.5,43.4,106.5,0.000783152827918,7
Austria,2002,16.0,16.0,99.0,99.0,50.71652483,54.81652483,2.61,0.63,27.04,29.91,43.9,106.3,0.000780254013899,7
Austria,2003,16.0,16.0,99.0,99.0,51.36927897,55.46927897,2.32,0.56,27.48,30.32,44.0,106.1,0.0007405817835,7
Austria,2004,16.0,16.0,99.0,99.0,50.413284366,64.178236746,2.03,0.49,27.92,30.73,44.3,106.0,0.000771110056926,0
Austria,2005,16.0,16.0,99.0,99.0,53.483428572,68.273714286,1.74,0.42,28.36,31.14,44.6,104.2,0.000723022432113,0
Austria,2006,16.0,16.0,99.0,99.0,53.364,74.156,1.45,0.35,28.8,31.55,44.9,100.0,0.000679990594874,0
Azerbaijan,1987,17.0,18.0,98.3452239,98.33761053,55.141333334,61.265333334,7.46,1.18,23.52,25.66,47.2,105.25,0.00195827419813,0
Azerbaijan,1988,17.0,18.0,98.4179768,98.41120936,56.149333334,62.129333334,7.53,1.19,23.66,25.73,47.4,105.175,0.0024404029099,0
Azerbaijan,1989,17.0,18.0,98.4907297,98.48480819,79.18,83.44,7.6,1.2,23.8,25.8,47.4,105.1,0.00252950910094,4
Azerbaijan,1990,17.0,18.0,98.5634826,98.55840702,73.28,78.032,8.12,1.33,23.81,25.92,47.4,104.4,0.00235669654985,4
Azerbaijan,1991,17.0,18.0,98.6362355,98.63200585,52.72,58.548,8.64,1.46,23.82,26.04,46.7,104.225,0.00265053475936,7
Azerbaijan,1992,17.0,18.0,98.7089884,98.70560468,24.058666666,37.465333334,9.16,1.59,23.83,26.16,46.4,104.05,0.00299631578947,1
Azerbaijan,1993,17.0,18.0,98.7817413,98.77920351,18.83333333,59.76666667,9.68,1.72,23.84,26.28,46.0,103.875,0.00324740932642,1
Azerbaijan,1994,17.0,18.0,98.8544942,98.85280234,18.4,59.1,10.2,1.85,23.85,26.4,45.6,103.7,0.00343323972428,1
Azerbaijan,1995,17.0,18.0,98.9272471,98.92640117,17.96666667,58.43333333,10.72,1.98,23.86,26.52,45.4,104.2,0.00336980085707,1
