Sao Tome and Principe,1981,760.09
Sao Tome and Principe,1991,665.433
Sao Tome and Principe,2001,791.609
Saudi Arabia,2004,16217.73
Saudi Arabia,2006,7786.471
Serbia,2005,5459.688
Serbia,2011,3854.967
Seychelles,1985,282.31
Seychelles,2005,208.447
Seychelles,2011,270.894
Sierra Leone,1985,33574
Singapore,1970,3121.534
Singapore,1985,1145
Singapore,1995,681.1
Singapore,2005,808.5
Singapore,2010,648.735
Slovakia,2005,4043.64
Slovakia,2010,3958.988
Slovenia,1995,957.359
Slovenia,2005,360.528
Slovenia,2010,253.755
Solomon Islands,1999,1778.32
Somalia,2002,50392.485
South Africa,1970,67710.18
South Africa,1996,161918.228
South Africa,2001,166890.372
Spain,1970,18254.53
Spain,1995,12260.88
Spain,2005,12365.122
Spain,2010,11907.181
Suriname,1995,1436.325
Suriname,2007,1495.362
Swaziland,1966,2271.36
Swaziland,1986,5057.058
Swaziland,1997,4203.413
Sweden,1970,9182.788
Sweden,1985,3099.547
Sweden,1995,2223.261
Sweden,2005,1712.367
Sweden,2010,1832.859
Switzerland,1970,5062.921
Switzerland,1985,1649.389
Switzerland,1995,1162.944
Switzerland,2005,1066.405
Switzerland,2010,885.26
Syrian Arab Republic,1970,24506.829
Tajikistan,1970,5327.44
Togo,1970,8401.408
Tonga,1986,164.668
Tonga,1996,89.012
Tonga,2006,78.352
Trinidad and Tobago,1985,4848.151
Trinidad and Tobago,1995,2591.424
Turkmenistan,1970,3382.082
Turkmenistan,2003,6472.092
Turks and Caicos Islands,2001,26.732
Uganda,1969,82218.114
Ukraine,1970,66505.845
Ukraine,1987,90875.928
Ukraine,2004,53259.428
Ukraine,2007,48384.615
United Republic of Tanzania,1988,129768.2
United States of America,1970,597996
United States of America,1985,464508
United States of America,1995,501571.044
United States of America,2005,409950.64
United States of America,2008,429970.854
United States Virgin Islands,1970,610.812
United States Virgin Islands,1995,439.02
United States Virgin Islands,2002,255.864
United States Virgin Islands,2007,226.522
Uruguay,1985,6484.688
Uruguay,1996,10180.048
Uruguay,2005,7788.9
Uruguay,2007,7667.286
Uzbekistan,1970,23126.544
Uzbekistan,2000,28099.764
Vanuatu,1967,366.996
Venezuela (Bolivarian Republic of),1970,60807.488
Venezuela (Bolivarian Republic of),1985,80024.34
Venezuela (Bolivarian Republic of),2005,120524.222
Venezuela (Bolivarian Republic of),2007,135258.426
Wallis and Futuna Islands,1996,15.336
Zambia,1974,32520.512
Zambia,1990,75667.8
Zambia,2000,94781.76
